,TeamID,Season,games,totalMargin,Wins,Losses,Points,FG,FGA,FG3,FGA3,FT,FTA,OR,DR,Ast,To,Stl,Blk,Pf
0,3102.0,2010.0,28,-19.964285714285715,1,27,51.82142857142857,19.142857142857142,53.14285714285714,4.571428571428571,16.071428571428573,8.964285714285714,13.214285714285715,12.464285714285715,19.535714285714285,10.25,17.714285714285715,6.035714285714287,0.6428571428571429,14.964285714285715
1,3103.0,2010.0,30,2.6,17,13,62.23333333333333,22.23333333333333,55.26666666666666,3.933333333333333,12.466666666666667,13.833333333333336,19.6,14.2,23.566666666666666,13.433333333333335,18.266666666666666,8.033333333333333,2.4,17.533333333333335
2,3104.0,2010.0,29,-2.8620689655172415,11,18,64.13793103448276,24.724137931034484,62.10344827586207,4.344827586206897,14.724137931034482,10.344827586206897,16.793103448275858,14.482758620689655,25.931034482758626,13.10344827586207,19.17241379310345,7.379310344827586,2.931034482758621,20.41379310344828
3,3105.0,2010.0,27,-3.962962962962963,14,13,60.77777777777778,20.37037037037037,50.85185185185186,3.037037037037037,9.888888888888893,17.0,24.33333333333333,13.666666666666664,23.37037037037037,9.74074074074074,25.037037037037038,8.777777777777779,5.148148148148149,19.14814814814815
4,3106.0,2010.0,29,-2.2758620689655173,12,17,55.13793103448275,18.448275862068964,53.0,2.689655172413793,9.586206896551724,15.551724137931034,24.0,15.0,24.75862068965517,11.482758620689655,20.103448275862068,8.03448275862069,4.482758620689657,22.068965517241374
5,3107.0,2010.0,30,-5.4,11,19,56.4,19.866666666666667,59.53333333333333,4.533333333333333,15.6,12.133333333333333,19.3,14.566666666666665,24.066666666666666,9.433333333333334,16.9,9.4,3.0,16.2
6,3108.0,2010.0,28,-9.928571428571429,8,20,60.35714285714285,20.75,60.714285714285715,4.321428571428571,14.535714285714285,14.535714285714285,23.07142857142857,14.714285714285715,18.964285714285715,10.571428571428571,20.535714285714285,11.464285714285715,1.1071428571428572,22.857142857142854
7,3110.0,2010.0,21,6.047619047619048,13,8,60.42857142857143,21.571428571428577,53.904761904761905,4.666666666666667,15.285714285714285,12.61904761904762,16.80952380952381,12.904761904761903,23.190476190476193,11.476190476190474,15.190476190476188,7.952380952380952,3.9047619047619047,14.571428571428573
8,3111.0,2010.0,31,2.5806451612903225,19,12,66.41935483870968,25.77419354838709,59.483870967741936,4.290322580645161,12.387096774193544,10.580645161290322,16.612903225806452,14.516129032258064,27.41935483870968,15.93548387096774,21.225806451612907,9.935483870967742,6.516129032258066,20.032258064516128
9,3112.0,2010.0,31,-1.0967741935483872,14,17,65.41935483870968,23.903225806451612,56.935483870967744,4.870967741935483,15.67741935483871,12.741935483870964,18.645161290322573,12.032258064516132,26.258064516129032,12.0,18.225806451612907,7.32258064516129,2.967741935483871,15.516129032258064
10,3113.0,2010.0,30,2.833333333333333,17,13,62.56666666666667,22.9,54.96666666666667,2.7666666666666666,9.5,14.0,20.4,14.4,22.766666666666666,13.233333333333333,19.433333333333334,9.066666666666666,4.2,18.566666666666666
11,3114.0,2010.0,32,14.4375,26,6,66.84375,25.46875,56.78125,3.5,11.0,12.40625,17.78125,11.53125,23.15625,15.40625,12.25,9.0625,2.3125,16.71875
